,Unnamed: 0,objectid,name,address,city,state,zip,population,county,countyfips,latitude,longitude,naics_desc,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,centroid_lat,centroid_lon,hdistance,distance_km,distance_minutes
9348,2082,45620,NICAA HEAD START / PLEASANT STREET,537 W PLEASANT ST,FREEPORT,IL,61032,34,STEPHENSON,17177,42.29373,-89.62552,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.62552 42.29373),3060,17,177,200,17177000200,42.43386988712978,-89.68055355302454,16.24293352996765,19.849,17.466666666666665
9349,2629,46168,EUREKA HEAD START,1195 COUNTY ROAD 1600 E,EUREKA,IL,61530,15,WOODFORD,17203,40.756071,-89.234491,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.234491 40.756071),3215,17,203,30700,17203030700,40.74692384325989,-89.04198079891192,16.2654326206704,20.141,14.083333333333334
9350,1551,45089,BRIGHT START CHILD AND FAMILY EDUCATION CT,104 S 32ND ST,MOUNT VERNON,IL,62864,122,JEFFERSON,17081,38.31537,-88.93057,CHILD DAY CARE CENTERS,POINT (-88.93057 38.31537),385,17,81,50200,17081050200,38.383406454098825,-88.76558150823845,16.272757111927522,20.328,18.3
9351,997,44535,BRIGHT BEGINNINGS LEARNING CENTER INC,501 PETERS DR,SAINT JOSEPH,IL,61873,58,CHAMPAIGN,17019,40.105838,-88.037429,CHILD DAY CARE CENTERS,POINT (-88.037429 40.105838),3135,17,19,10800,17019010800,39.96071691003944,-88.06277661999216,16.297808290716155,18.652,15.15
9352,102,43639,ERBA CHRISMAN HEAD START,111 PENNSYLVANIA ST.,CHRISMAN,IL,61924,13,EDGAR,17045,39.803682,-87.67358,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.67358 39.803682),302,17,45,70200,17045070200,39.73863748899937,-87.84450670014137,16.318105885118737,25.025,18.5
9353,524,44062,SO. 7 HEALTH DEPT / HEAD START MOUNDS,327 NORTH READER,MOUNDS,IL,62964,76,PULASKI,17153,37.11758,-89.19457,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.19457 37.11758),661,17,153,971000,17153971000,37.22430369204663,-89.06839689990599,16.321091961033602,19.755,16.416666666666668
9354,2630,46169,STEPPING STONES DAYCARE,101 DELANEY DR,EL PASO,IL,61738,89,WOODFORD,17203,40.73621,-89.04145,CHILD DAY CARE CENTERS,POINT (-89.04145 40.73621),3207,17,203,30200,17203030200,40.88281510801056,-89.04583510891428,16.323362110997866,19.77,16.883333333333333
9355,2594,46133,S7HD / HEAD START DONGOLA,1000 HIGH ST,DONGOLA,IL,62926,20,UNION,17181,37.36652,-89.16219,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.16219 37.36652),662,17,153,971100,17153971100,37.22188385083377,-89.19262106018513,16.323975154806888,18.729,16.166666666666668
9356,2673,46212,WHERE THE WILD ONES GROW,13488 SPRINGHILL RD,PROPHETSTOWN,IL,61277,30,WHITESIDE,17195,41.64812,-89.98743,CHILD DAY CARE CENTERS,POINT (-89.98743 41.64812),2855,17,73,30400,17073030400,41.50169974087226,-89.99964758445174,16.330327150487268,22.211,18.3
9357,1713,45251,MENDOTA CHILD DEVELOPMENT CENTER,1304 DIVISION STREET,MENDOTA,IL,61342,50,LASALLE,17099,41.5409,-89.12965,CHILD DAY CARE CENTERS,POINT (-89.12965 41.5409),438,17,11,964700,17011964700,41.52598222438952,-89.32540058327416,16.39543539669318,18.525,15.05
9358,1446,44984,KIDS DAY OUT,938 KEOUGH DR,MURPHYSBORO,IL,62966,42,JACKSON,17077,37.77496,-89.33707,CHILD DAY CARE CENTERS,POINT (-89.33707 37.77496),786,17,77,10100,17077010100,37.89694885379642,-89.44177303611136,16.404782011479753,29.09,22.85
9359,2127,45665,LAURA LEE HEAD START CENTER,455 N JACKSON ST,DANVILLE,IL,61832,18,VERMILION,17183,40.13297,-87.62692,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.62692 40.13297),2668,17,183,11000,17183011000,39.98696844562626,-87.65335971568076,16.407359821306805,18.718,19.516666666666666
9360,638,44176,DAWN OF A NEW DAYCARE,606 EAST STREET,MAZON,IL,60444,49,GRUNDY,17063,41.24189,-88.41891,CHILD DAY CARE CENTERS,POINT (-88.41891 41.24189),2009,17,105,960100,17105960100,41.09445609069057,-88.42744216077773,16.427003398950202,17.025,13.733333333333333
9361,1089,44627,ERBA NEOGA HEAD START,1364 COUNTY RD 100E,NEOGA,IL,62447,18,CUMBERLAND,17035,39.313,-88.4547,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-88.4547 39.313),825,17,173,959500,17173959500,39.28277352245208,-88.64139904101039,16.43076367953763,19.874,16.133333333333333
9362,1552,45090,LOGAN STREET DAY CARE AND PRES,800 N 42ND ST,MOUNT VERNON,IL,62864,112,JEFFERSON,17081,38.32748,-88.93988,CHILD DAY CARE CENTERS,POINT (-88.93988 38.32748),385,17,81,50200,17081050200,38.383406454098825,-88.76558150823845,16.43883122929894,22.851,21.916666666666668
9363,2831,46370,STRONG BEGINNINGS EARLY LEARNING CENTER,388 W 6TH ST,NEOGA,IL,62447,32,CUMBERLAND,17035,39.32082,-88.45689,CHILD DAY CARE CENTERS,POINT (-88.45689 39.32082),825,17,173,959500,17173959500,39.28277352245208,-88.64139904101039,16.44763679099511,19.703,15.816666666666666
9364,1456,44994,DIXON HEAD START,501 S LINCOLN AVE,DIXON,IL,61021,17,LEE,17103,41.83538,-89.49749,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.49749 41.83538),1723,17,103,700,17103000700,41.6884711475281,-89.52104481210124,16.46952968434129,18.637,16.616666666666667
9365,826,44364,PARENT AND CHILD TOGETHER FOR WEST CENTR,2090 HIGHWAY 24,CAMP POINT,IL,62320,32,ADAMS,17001,40.03868,-91.109601,CHILD DAY CARE CENTERS,POINT (-91.109601 40.03868),568,17,1,10301,17001010301,39.90767111893752,-91.01977951154736,16.473502759823948,23.143,21.033333333333335
9366,2059,45597,"PETER RABBIT DAYCARE OF KICKAPOO, INC",9618 W US HIGHWAY 150,EDWARDS,IL,61528,24,PEORIA,17143,40.78909,-89.7458,CHILD DAY CARE CENTERS,POINT (-89.7458 40.78909),480,17,143,3800,17143003800,40.92808316749189,-89.81400177732239,16.502963231338423,21.092,16.733333333333334
9367,1565,45103,SALEM HEAD START - BCMW COMMUNITY SERVICES,NUMBER 30 SOUTHERN GARDENS S CTR,SALEM,IL,62881,20,MARION,17121,38.61039,-88.94324,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-88.94324 38.61039),804,17,121,951600,17121951600,38.71551726985369,-88.80901402743505,16.524206429155605,23.36,21.033333333333335
9368,1748,45286,"KIDZ JUNCTION, LLC",5641 N IL ROUTE 251,DAVIS JCT,IL,61020,86,OGLE,17141,42.097021,-89.076091,CHILD DAY CARE CENTERS,POINT (-89.076091 42.097021),2875,17,141,961200,17141961200,41.95190170459559,-89.11832494313147,16.526988866535977,21.181,14.766666666666667
9369,2765,46304,STEP BY STEP CHILD CARE CENTER INC,125 S BERTA ST,DIAMOND,IL,60416,103,GRUNDY,17063,41.28655,-88.26556,CHILD DAY CARE CENTERS,POINT (-88.26556 41.28655),3151,17,197,884006,17197884006,41.260609204319856,-88.07084012968713,16.544198947291274,21.401,21.133333333333333
9370,2,3615,(PACT) FOR WEST CENTRAL ILLINOIS,1310 W WASHINGTON BOX 222,PITTSFIELD,IL,62363,64,PIKE,17149,39.60465,-90.838462,CHILD DAY CARE CENTERS,POINT (-90.838462 39.60465),915,17,149,952400,17149952400,39.74813525744003,-90.78760939243962,16.55544583909766,21.642,21.666666666666668
9371,2670,46209,WOODLAWN PRESCHOOL ACADEMY OF THE ARTS,3807 WOODLAWN RD,STERLING,IL,61081,19,WHITESIDE,17195,41.80124,-89.6513,CHILD DAY CARE CENTERS,POINT (-89.6513 41.80124),1723,17,103,700,17103000700,41.6884711475281,-89.52104481210124,16.57113438929904,29.011,28.016666666666666
9372,1684,45222,"LITTLE JEWELS LEARNING CENTER, INC",4117 E OAKLAND AVE,BLOOMINGTON,IL,61704,211,MCLEAN,17113,40.47287,-88.90565,CHILD DAY CARE CENTERS,POINT (-88.90565 40.47287),533,17,113,5402,17113005402,40.32399761725315,-88.9118487822252,16.579889037530954,17.572,13.266666666666667
9373,1685,45223,DEBRA T THOMAS LEARNING CENTER 2 INC,1711 RT DUNN DR,BLOOMINGTON,IL,61701,133,MCLEAN,17113,40.46011,-88.99142,CHILD DAY CARE CENTERS,POINT (-88.99142 40.46011),533,17,113,5402,17113005402,40.32399761725315,-88.9118487822252,16.58516059677456,21.057,17.5
9374,1708,45246,HOLY TRINITY LUTHERAN PRE - SCHOOL,101 TRINITY DR,STREATOR,IL,61364,49,LASALLE,17099,41.12051,-88.8117,CHILD DAY CARE CENTERS,POINT (-88.8117 41.12051),1291,17,99,964100,17099964100,41.11378560892404,-89.00928889635635,16.586728202352383,17.606,16.8
9375,1438,44976,GILMAN HEAD START,210 N CENTRAL ST,GILMAN,IL,60938,20,IROQUOIS,17075,40.76863,-87.99299,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-87.99299 40.76863),2634,17,75,950700,17075950700,40.62259457092642,-88.03649888660541,16.665338032363657,17.752,12.383333333333333
9376,20,43556,ILL. VALLEY EARLY YEARS LEARNING CENTER,52 POOR FARM HOLLOW RD,HARDIN,IL,62047,16,CALHOUN,17013,39.173941,-90.613827,"CHILD DAY CARE, BEFORE OR AFTER SCHOOL, SEPARATE FROM SCHOOLS",POINT (-90.613827 39.173941),1004,17,13,951200,17013951200,39.30400283992307,-90.70984385994308,16.67719485105904,24.698,19.4
9377,51,43588,LITTLE LAMBS 2,1805 W FLETCHER ST,VANDALIA,IL,62471,95,FAYETTE,17051,38.9753204,-89.1143479,CHILD DAY CARE CENTERS,POINT (-89.1143479 38.9753204),268,17,51,950600,17051950600,39.09160805245083,-88.99215207685438,16.709109833570725,24.075,25.333333333333332
9378,1082,44620,EARLY BEGINNINGS INC,102 S JACKSONVILLE ST,WHITE HALL,IL,62092,49,GREENE,17061,39.43664,-90.40193,CHILD DAY CARE CENTERS,POINT (-90.40193 39.43664),3251,17,171,970700,17171970700,39.58414847540046,-90.4382712875759,16.713715233973854,17.569,14.283333333333333
9379,2204,45742,CAHS - LOGAN EARLY HEAD START,721 WYATT AVE,LINCOLN,IL,62656,16,LOGAN,17107,40.13914,-89.36064,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.36064 40.13914),3229,17,107,953600,17107953600,40.02764687702872,-89.22887727391345,16.731887730308127,21.516,17.75
9380,1549,45087,PIED PIPER NURSERY COOPERATIVE,540 N MADISON ST,CARTHAGE,IL,62321,10,HANCOCK,17067,40.4222,-91.13581,CHILD DAY CARE CENTERS,POINT (-91.13581 40.4222),1055,17,67,954000,17067954000,40.50272720449076,-91.3026340929516,16.732132135470717,24.257,18.45
9381,929,44467,PRINCE OF PEACE COMM EARLY LEARNING CTR,802 E DOUGLAS ST,ST JOSEPH,IL,61873,151,CHAMPAIGN,17019,40.10956,-88.03476,CHILD DAY CARE CENTERS,POINT (-88.03476 40.10956),3135,17,19,10800,17019010800,39.96071691003944,-88.06277661999216,16.73947553170026,19.086,16.35
9382,2685,46224,STERLING - WALLACE CENTER HEAD START,506 W 4TH ST,STERLING,IL,61081,133,WHITESIDE,17195,41.78923,-89.70303,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.70303 41.78923),3262,17,195,800,17195000800,41.65042856625435,-89.78071977164537,16.74467975682037,19.927,17.75
9383,2225,45763,CHRISTIAN CHILD CARE,721 WYATT AVE,LINCOLN,IL,62656,107,LOGAN,17107,40.13914,-89.36095,CHILD DAY CARE CENTERS,POINT (-89.36095 40.13914),3229,17,107,953600,17107953600,40.02764687702872,-89.22887727391345,16.74960649635263,21.774,18.016666666666666
9384,2672,46211,POLO HEAD START,22027 POLO RD,STERLING,IL,61081,16,WHITESIDE,17195,41.90241,-89.64868,"HEAD START PROGRAMS, SEPARATE FROM SCHOOLS",POINT (-89.64868 41.90241),359,17,15,960500,17015960500,42.01599654723635,-89.78186735306788,16.775185429055565,23.664,18.283333333333335
9385,454,43991,CHRISTIAN DUCKS LEARNING POND,328 S BROADWAY ST,HAVANA,IL,62644,59,MASON,17125,40.29699,-90.06117,CHILD DAY CARE CENTERS,POINT (-90.06117 40.29699),3005,17,125,956600,17125956600,40.1527925380968,-90.11874688047824,16.780526842172975,22.425,17.516666666666666
